# Pokabbie feature-za-expansion canonical species data
# schema_version=1
# source_commit=91a4feca60251da39ac320bac91d7c59a8a7dd9a
species,pokemon,HP,Atk,Def,SpA,SpD,Spe,type1,type2,ability1,ability2,hidden_ability
SPECIES_GARDEVOIR_MEGA,Gardevoir,68,85,65,165,135,100,TYPE_PSYCHIC,TYPE_FAIRY,ABILITY_PIXILATE,ABILITY_PIXILATE,ABILITY_PIXILATE
SPECIES_GARGANACL,Garganacl,100,100,130,45,90,35,TYPE_ROCK,TYPE_ROCK,ABILITY_PURIFYING_SALT,ABILITY_STURDY,ABILITY_CLEAR_BODY
SPECIES_GASTLY,Gastly,30,35,30,100,35,80,TYPE_GHOST,TYPE_POISON,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_GASTRODON_EAST_SEA,Gastrodon,111,83,68,92,82,39,TYPE_WATER,TYPE_GROUND,ABILITY_STICKY_HOLD,ABILITY_STORM_DRAIN,ABILITY_SAND_FORCE
SPECIES_GASTRODON_WEST_SEA,Gastrodon,111,83,68,92,82,39,TYPE_WATER,TYPE_GROUND,ABILITY_STICKY_HOLD,ABILITY_STORM_DRAIN,ABILITY_SAND_FORCE
SPECIES_GENESECT,Genesect,71,120,95,120,95,99,TYPE_BUG,TYPE_STEEL,ABILITY_DOWNLOAD,ABILITY_NONE,ABILITY_NONE
SPECIES_GENESECT_BURN_DRIVE,Genesect,71,120,95,120,95,99,TYPE_BUG,TYPE_STEEL,ABILITY_DOWNLOAD,ABILITY_NONE,ABILITY_NONE
SPECIES_GENESECT_CHILL_DRIVE,Genesect,71,120,95,120,95,99,TYPE_BUG,TYPE_STEEL,ABILITY_DOWNLOAD,ABILITY_NONE,ABILITY_NONE
SPECIES_GENESECT_DOUSE_DRIVE,Genesect,71,120,95,120,95,99,TYPE_BUG,TYPE_STEEL,ABILITY_DOWNLOAD,ABILITY_NONE,ABILITY_NONE
SPECIES_GENESECT_SHOCK_DRIVE,Genesect,71,120,95,120,95,99,TYPE_BUG,TYPE_STEEL,ABILITY_DOWNLOAD,ABILITY_NONE,ABILITY_NONE
SPECIES_GENGAR,Gengar,60,65,60,130,75,110,TYPE_GHOST,TYPE_POISON,ABILITY_CURSED_BODY,ABILITY_NONE,ABILITY_NONE
SPECIES_GENGAR_GIGANTAMAX,Gengar,60,65,60,130,75,110,TYPE_GHOST,TYPE_POISON,ABILITY_CURSED_BODY,ABILITY_NONE,ABILITY_NONE
SPECIES_GENGAR_MEGA,Gengar,60,65,80,170,95,130,TYPE_GHOST,TYPE_POISON,ABILITY_SHADOW_TAG,ABILITY_SHADOW_TAG,ABILITY_SHADOW_TAG
SPECIES_GEODUDE,Geodude,40,80,100,30,30,20,TYPE_ROCK,TYPE_GROUND,ABILITY_ROCK_HEAD,ABILITY_STURDY,ABILITY_SAND_VEIL
SPECIES_GEODUDE_ALOLAN,Geodude,40,80,100,30,30,20,TYPE_ROCK,TYPE_ELECTRIC,ABILITY_MAGNET_PULL,ABILITY_STURDY,ABILITY_GALVANIZE
SPECIES_GHOLDENGO,Gholdengo,87,60,95,133,91,84,TYPE_STEEL,TYPE_GHOST,ABILITY_GOOD_AS_GOLD,ABILITY_NONE,ABILITY_NONE
SPECIES_GIBLE,Gible,58,70,45,40,45,42,TYPE_DRAGON,TYPE_GROUND,ABILITY_SAND_VEIL,ABILITY_NONE,ABILITY_ROUGH_SKIN
SPECIES_GIGALITH,Gigalith,85,135,130,60,80,25,TYPE_ROCK,TYPE_ROCK,ABILITY_STURDY,ABILITY_SAND_STREAM,ABILITY_SAND_FORCE
SPECIES_GIMMIGHOUL_CHEST,Gimmighoul,45,30,70,75,70,10,TYPE_GHOST,TYPE_GHOST,ABILITY_RATTLED,ABILITY_NONE,ABILITY_NONE
SPECIES_GIMMIGHOUL_ROAMING,Gimmighoul,45,30,25,75,45,80,TYPE_GHOST,TYPE_GHOST,ABILITY_RUN_AWAY,ABILITY_NONE,ABILITY_NONE
SPECIES_GIRAFARIG,Girafarig,70,80,65,90,65,85,TYPE_NORMAL,TYPE_PSYCHIC,ABILITY_INNER_FOCUS,ABILITY_EARLY_BIRD,ABILITY_SAP_SIPPER
SPECIES_GIRATINA_ALTERED,Giratina,150,100,120,100,120,90,TYPE_GHOST,TYPE_DRAGON,ABILITY_PRESSURE,ABILITY_NONE,ABILITY_TELEPATHY
SPECIES_GIRATINA_ORIGIN,Giratina,150,120,100,120,100,90,TYPE_GHOST,TYPE_DRAGON,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_GLACEON,Glaceon,65,60,110,130,95,65,TYPE_ICE,TYPE_ICE,ABILITY_SNOW_CLOAK,ABILITY_SNOW_CLOAK,ABILITY_ICE_BODY
SPECIES_GLALIE,Glalie,80,80,80,80,80,80,TYPE_ICE,TYPE_ICE,ABILITY_INNER_FOCUS,ABILITY_ICE_BODY,ABILITY_MOODY
SPECIES_GLALIE_MEGA,Glalie,80,120,80,120,80,100,TYPE_ICE,TYPE_ICE,ABILITY_REFRIGERATE,ABILITY_REFRIGERATE,ABILITY_REFRIGERATE
SPECIES_GLAMEOW,Glameow,49,55,42,42,37,85,TYPE_NORMAL,TYPE_NORMAL,ABILITY_LIMBER,ABILITY_OWN_TEMPO,ABILITY_KEEN_EYE
SPECIES_GLASTRIER,Glastrier,100,145,130,65,110,30,TYPE_ICE,TYPE_ICE,ABILITY_CHILLING_NEIGH,ABILITY_NONE,ABILITY_NONE
SPECIES_GLIGAR,Gligar,65,75,105,35,65,85,TYPE_GROUND,TYPE_FLYING,ABILITY_HYPER_CUTTER,ABILITY_SAND_VEIL,ABILITY_IMMUNITY
SPECIES_GLIMMET,Glimmet,48,35,42,105,60,60,TYPE_ROCK,TYPE_POISON,ABILITY_TOXIC_DEBRIS,ABILITY_NONE,ABILITY_CORROSION
SPECIES_GLIMMORA,Glimmora,83,55,90,130,81,86,TYPE_ROCK,TYPE_POISON,ABILITY_TOXIC_DEBRIS,ABILITY_NONE,ABILITY_CORROSION
SPECIES_GLIMMORA_MEGA,Glimmora,83,90,105,150,96,101,TYPE_ROCK,TYPE_POISON,ABILITY_ADAPTABILITY,ABILITY_ADAPTABILITY,ABILITY_ADAPTABILITY
SPECIES_GLISCOR,Gliscor,75,95,125,45,75,95,TYPE_GROUND,TYPE_FLYING,ABILITY_HYPER_CUTTER,ABILITY_SAND_VEIL,ABILITY_POISON_HEAL
SPECIES_GLOOM,Gloom,60,65,70,85,75,40,TYPE_GRASS,TYPE_POISON,ABILITY_CHLOROPHYLL,ABILITY_NONE,ABILITY_STENCH
SPECIES_GOGOAT,Gogoat,123,100,62,97,81,68,TYPE_GRASS,TYPE_GRASS,ABILITY_SAP_SIPPER,ABILITY_NONE,ABILITY_GRASS_PELT
SPECIES_GOLBAT,Golbat,75,80,70,65,75,90,TYPE_POISON,TYPE_FLYING,ABILITY_INNER_FOCUS,ABILITY_NONE,ABILITY_INFILTRATOR
SPECIES_GOLDEEN,Goldeen,45,67,60,35,50,63,TYPE_WATER,TYPE_WATER,ABILITY_SWIFT_SWIM,ABILITY_WATER_VEIL,ABILITY_LIGHTNING_ROD
SPECIES_GOLDUCK,Golduck,80,82,78,95,80,85,TYPE_WATER,TYPE_WATER,ABILITY_DAMP,ABILITY_CLOUD_NINE,ABILITY_SWIFT_SWIM
SPECIES_GOLEM,Golem,80,120,130,55,65,45,TYPE_ROCK,TYPE_GROUND,ABILITY_ROCK_HEAD,ABILITY_STURDY,ABILITY_SAND_VEIL
SPECIES_GOLEM_ALOLAN,Golem,80,120,130,55,65,45,TYPE_ROCK,TYPE_ELECTRIC,ABILITY_MAGNET_PULL,ABILITY_STURDY,ABILITY_GALVANIZE
SPECIES_GOLETT,Golett,59,74,50,35,50,35,TYPE_GROUND,TYPE_GHOST,ABILITY_IRON_FIST,ABILITY_KLUTZ,ABILITY_NO_GUARD
SPECIES_GOLISOPOD,Golisopod,75,125,140,60,90,40,TYPE_BUG,TYPE_WATER,ABILITY_EMERGENCY_EXIT,ABILITY_NONE,ABILITY_NONE
SPECIES_GOLURK,Golurk,89,124,80,55,80,55,TYPE_GROUND,TYPE_GHOST,ABILITY_IRON_FIST,ABILITY_KLUTZ,ABILITY_NO_GUARD
SPECIES_GOLURK_MEGA,Golurk,89,159,105,70,105,55,TYPE_GROUND,TYPE_GHOST,ABILITY_UNSEEN_FIST,ABILITY_UNSEEN_FIST,ABILITY_UNSEEN_FIST
SPECIES_GOODRA,Goodra,90,100,70,110,150,80,TYPE_DRAGON,TYPE_DRAGON,ABILITY_SAP_SIPPER,ABILITY_HYDRATION,ABILITY_GOOEY
SPECIES_GOODRA_HISUIAN,Goodra,80,100,100,110,150,60,TYPE_DRAGON,TYPE_STEEL,ABILITY_SAP_SIPPER,ABILITY_SHELL_ARMOR,ABILITY_GOOEY
SPECIES_GOOMY,Goomy,45,50,35,55,75,40,TYPE_DRAGON,TYPE_DRAGON,ABILITY_SAP_SIPPER,ABILITY_HYDRATION,ABILITY_GOOEY
SPECIES_GOREBYSS,Gorebyss,55,84,105,114,75,52,TYPE_WATER,TYPE_WATER,ABILITY_SWIFT_SWIM,ABILITY_NONE,ABILITY_HYDRATION
SPECIES_GOSSIFLEUR,Gossifleur,40,40,60,40,60,10,TYPE_GRASS,TYPE_GRASS,ABILITY_COTTON_DOWN,ABILITY_REGENERATOR,ABILITY_EFFECT_SPORE
SPECIES_GOTHITA,Gothita,45,30,50,55,65,45,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_FRISK,ABILITY_COMPETITIVE,ABILITY_SHADOW_TAG
SPECIES_GOTHITELLE,Gothitelle,70,55,95,95,110,65,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_FRISK,ABILITY_COMPETITIVE,ABILITY_SHADOW_TAG
SPECIES_GOTHORITA,Gothorita,60,45,70,75,85,55,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_FRISK,ABILITY_COMPETITIVE,ABILITY_SHADOW_TAG
SPECIES_GOUGING_FIRE,GouginFire,105,115,121,65,93,91,TYPE_FIRE,TYPE_DRAGON,ABILITY_PROTOSYNTHESIS,ABILITY_NONE,ABILITY_NONE
SPECIES_GOURGEIST_AVERAGE,Gourgeist,65,90,122,58,75,84,TYPE_GHOST,TYPE_GRASS,ABILITY_PICKUP,ABILITY_FRISK,ABILITY_INSOMNIA
SPECIES_GOURGEIST_LARGE,Gourgeist,75,95,122,58,75,69,TYPE_GHOST,TYPE_GRASS,ABILITY_PICKUP,ABILITY_FRISK,ABILITY_INSOMNIA
SPECIES_GOURGEIST_SMALL,Gourgeist,55,85,122,58,75,99,TYPE_GHOST,TYPE_GRASS,ABILITY_PICKUP,ABILITY_FRISK,ABILITY_INSOMNIA
SPECIES_GOURGEIST_SUPER,Gourgeist,85,100,122,58,75,54,TYPE_GHOST,TYPE_GRASS,ABILITY_PICKUP,ABILITY_FRISK,ABILITY_INSOMNIA
SPECIES_GRAFAIAI,Grafaiai,63,95,65,80,72,110,TYPE_POISON,TYPE_NORMAL,ABILITY_UNBURDEN,ABILITY_POISON_TOUCH,ABILITY_PRANKSTER
SPECIES_GRANBULL,Granbull,90,120,75,60,60,45,TYPE_FAIRY,TYPE_FAIRY,ABILITY_INTIMIDATE,ABILITY_QUICK_FEET,ABILITY_RATTLED
SPECIES_GRAPPLOCT,Grapploct,80,118,90,70,80,42,TYPE_FIGHTING,TYPE_FIGHTING,ABILITY_LIMBER,ABILITY_NONE,ABILITY_TECHNICIAN
SPECIES_GRAVELER,Graveler,55,95,115,45,45,35,TYPE_ROCK,TYPE_GROUND,ABILITY_ROCK_HEAD,ABILITY_STURDY,ABILITY_SAND_VEIL
SPECIES_GRAVELER_ALOLAN,Graveler,55,95,115,45,45,35,TYPE_ROCK,TYPE_ELECTRIC,ABILITY_MAGNET_PULL,ABILITY_STURDY,ABILITY_GALVANIZE
SPECIES_GREAT_TUSK,Great Tusk,115,131,131,53,53,87,TYPE_GROUND,TYPE_FIGHTING,ABILITY_PROTOSYNTHESIS,ABILITY_NONE,ABILITY_NONE
SPECIES_GREAVARD,Greavard,50,61,60,30,55,34,TYPE_GHOST,TYPE_GHOST,ABILITY_PICKUP,ABILITY_NONE,ABILITY_FLUFFY
SPECIES_GREEDENT,Greedent,120,95,95,55,75,20,TYPE_NORMAL,TYPE_NORMAL,ABILITY_CHEEK_POUCH,ABILITY_NONE,ABILITY_GLUTTONY
SPECIES_GRENINJA,Greninja,72,95,67,103,71,122,TYPE_WATER,TYPE_DARK,ABILITY_TORRENT,ABILITY_NONE,ABILITY_PROTEAN
SPECIES_GRENINJA_ASH,Greninja,72,145,67,153,71,132,TYPE_WATER,TYPE_DARK,ABILITY_BATTLE_BOND,ABILITY_NONE,ABILITY_NONE
SPECIES_GRENINJA_BATTLE_BOND,Greninja,72,95,67,103,71,122,TYPE_WATER,TYPE_DARK,ABILITY_BATTLE_BOND,ABILITY_NONE,ABILITY_NONE
SPECIES_GRENINJA_MEGA,Greninja,72,125,77,133,81,142,TYPE_WATER,TYPE_DARK,ABILITY_PROTEAN,ABILITY_PROTEAN,ABILITY_PROTEAN
SPECIES_GRIMER,Grimer,80,80,50,40,50,25,TYPE_POISON,TYPE_POISON,ABILITY_STENCH,ABILITY_STICKY_HOLD,ABILITY_POISON_TOUCH
SPECIES_GRIMER_ALOLAN,Grimer,80,80,50,40,50,25,TYPE_POISON,TYPE_DARK,ABILITY_POISON_TOUCH,ABILITY_GLUTTONY,ABILITY_POWER_OF_ALCHEMY
SPECIES_GRIMMSNARL,Grimmsnarl,95,120,65,95,75,60,TYPE_DARK,TYPE_FAIRY,ABILITY_PRANKSTER,ABILITY_FRISK,ABILITY_PICKPOCKET
SPECIES_GRIMMSNARL_GIGANTAMAX,Grimmsnarl,95,120,65,95,75,60,TYPE_DARK,TYPE_FAIRY,ABILITY_PRANKSTER,ABILITY_FRISK,ABILITY_PICKPOCKET
SPECIES_GROOKEY,Grookey,50,65,50,40,40,65,TYPE_GRASS,TYPE_GRASS,ABILITY_OVERGROW,ABILITY_NONE,ABILITY_GRASSY_SURGE
SPECIES_GROTLE,Grotle,75,89,85,55,65,36,TYPE_GRASS,TYPE_GRASS,ABILITY_OVERGROW,ABILITY_NONE,ABILITY_SHELL_ARMOR
SPECIES_GROUDON,Groudon,100,150,140,100,90,90,TYPE_GROUND,TYPE_GROUND,ABILITY_DROUGHT,ABILITY_NONE,ABILITY_NONE
SPECIES_GROUDON_PRIMAL,Groudon,100,180,160,150,90,90,TYPE_GROUND,TYPE_FIRE,ABILITY_DESOLATE_LAND,ABILITY_DESOLATE_LAND,ABILITY_NONE
SPECIES_GROVYLE,Grovyle,50,65,45,85,65,95,TYPE_GRASS,TYPE_GRASS,ABILITY_OVERGROW,ABILITY_NONE,ABILITY_UNBURDEN
SPECIES_GROWLITHE,Growlithe,55,70,45,70,50,60,TYPE_FIRE,TYPE_FIRE,ABILITY_INTIMIDATE,ABILITY_FLASH_FIRE,ABILITY_JUSTIFIED
SPECIES_GROWLITHE_HISUIAN,Growlithe,60,75,45,65,50,55,TYPE_FIRE,TYPE_ROCK,ABILITY_INTIMIDATE,ABILITY_FLASH_FIRE,ABILITY_ROCK_HEAD
SPECIES_GRUBBIN,Grubbin,47,62,45,55,45,46,TYPE_BUG,TYPE_BUG,ABILITY_SWARM,ABILITY_NONE,ABILITY_NONE
SPECIES_GRUMPIG,Grumpig,80,45,65,90,110,80,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_THICK_FAT,ABILITY_OWN_TEMPO,ABILITY_GLUTTONY
SPECIES_GULPIN,Gulpin,70,43,53,43,53,40,TYPE_POISON,TYPE_POISON,ABILITY_LIQUID_OOZE,ABILITY_STICKY_HOLD,ABILITY_GLUTTONY
SPECIES_GUMSHOOS,Gumshoos,88,110,60,55,60,45,TYPE_NORMAL,TYPE_NORMAL,ABILITY_STAKEOUT,ABILITY_STRONG_JAW,ABILITY_ADAPTABILITY
SPECIES_GURDURR,Gurdurr,85,105,85,40,50,40,TYPE_FIGHTING,TYPE_FIGHTING,ABILITY_GUTS,ABILITY_SHEER_FORCE,ABILITY_IRON_FIST
SPECIES_GUZZLORD,Guzzlord,223,101,53,97,53,43,TYPE_DARK,TYPE_DRAGON,ABILITY_BEAST_BOOST,ABILITY_NONE,ABILITY_NONE
SPECIES_GYARADOS,Gyarados,95,125,79,60,100,81,TYPE_WATER,TYPE_FLYING,ABILITY_INTIMIDATE,ABILITY_NONE,ABILITY_MOXIE
SPECIES_GYARADOS_MEGA,Gyarados,95,155,109,70,130,81,TYPE_WATER,TYPE_DARK,ABILITY_MOLD_BREAKER,ABILITY_MOLD_BREAKER,ABILITY_MOLD_BREAKER
SPECIES_HAKAMO_O,Hakamo-o,55,75,90,65,70,65,TYPE_DRAGON,TYPE_FIGHTING,ABILITY_BULLETPROOF,ABILITY_SOUNDPROOF,ABILITY_OVERCOAT
SPECIES_HAPPINY,Happiny,100,5,5,15,65,30,TYPE_NORMAL,TYPE_NORMAL,ABILITY_NATURAL_CURE,ABILITY_SERENE_GRACE,ABILITY_FRIEND_GUARD
SPECIES_HARIYAMA,Hariyama,144,120,60,40,60,50,TYPE_FIGHTING,TYPE_FIGHTING,ABILITY_THICK_FAT,ABILITY_GUTS,ABILITY_SHEER_FORCE
SPECIES_HATENNA,Hatenna,42,30,45,56,53,39,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_HEALER,ABILITY_ANTICIPATION,ABILITY_MAGIC_BOUNCE
SPECIES_HATTERENE,Hatterene,57,90,95,136,103,29,TYPE_PSYCHIC,TYPE_FAIRY,ABILITY_HEALER,ABILITY_ANTICIPATION,ABILITY_MAGIC_BOUNCE
SPECIES_HATTERENE_GIGANTAMAX,Hatterene,57,90,95,136,103,29,TYPE_PSYCHIC,TYPE_FAIRY,ABILITY_HEALER,ABILITY_ANTICIPATION,ABILITY_MAGIC_BOUNCE
SPECIES_HATTREM,Hattrem,57,40,65,86,73,49,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_HEALER,ABILITY_ANTICIPATION,ABILITY_MAGIC_BOUNCE
SPECIES_HAUNTER,Haunter,45,50,45,115,55,95,TYPE_GHOST,TYPE_POISON,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_HAWLUCHA,Hawlucha,78,92,75,74,63,118,TYPE_FIGHTING,TYPE_FLYING,ABILITY_LIMBER,ABILITY_UNBURDEN,ABILITY_MOLD_BREAKER
SPECIES_HAWLUCHA_MEGA,Hawlucha,78,137,100,74,93,118,TYPE_FIGHTING,TYPE_FLYING,ABILITY_NO_GUARD,ABILITY_NO_GUARD,ABILITY_NO_GUARD
SPECIES_HAXORUS,Haxorus,76,147,90,60,70,97,TYPE_DRAGON,TYPE_DRAGON,ABILITY_RIVALRY,ABILITY_MOLD_BREAKER,ABILITY_UNNERVE
SPECIES_HEATMOR,Heatmor,85,97,66,105,66,65,TYPE_FIRE,TYPE_FIRE,ABILITY_GLUTTONY,ABILITY_FLASH_FIRE,ABILITY_WHITE_SMOKE
SPECIES_HEATRAN,Heatran,91,90,106,130,106,77,TYPE_FIRE,TYPE_STEEL,ABILITY_FLASH_FIRE,ABILITY_NONE,ABILITY_FLAME_BODY
SPECIES_HELIOLISK,Heliolisk,62,55,52,109,94,109,TYPE_ELECTRIC,TYPE_NORMAL,ABILITY_DRY_SKIN,ABILITY_SAND_VEIL,ABILITY_SOLAR_POWER
SPECIES_HELIOPTILE,Helioptile,44,38,33,61,43,70,TYPE_ELECTRIC,TYPE_NORMAL,ABILITY_DRY_SKIN,ABILITY_SAND_VEIL,ABILITY_SOLAR_POWER
SPECIES_HERACROSS,Heracross,80,125,75,40,95,85,TYPE_BUG,TYPE_FIGHTING,ABILITY_SWARM,ABILITY_GUTS,ABILITY_MOXIE
SPECIES_HERACROSS_MEGA,Heracross,80,185,115,40,105,75,TYPE_BUG,TYPE_FIGHTING,ABILITY_SKILL_LINK,ABILITY_SKILL_LINK,ABILITY_SKILL_LINK
SPECIES_HERDIER,Herdier,65,80,65,35,65,60,TYPE_NORMAL,TYPE_NORMAL,ABILITY_INTIMIDATE,ABILITY_SAND_RUSH,ABILITY_SCRAPPY
SPECIES_HIPPOPOTAS,Hippopotas,68,72,78,38,42,32,TYPE_GROUND,TYPE_GROUND,ABILITY_SAND_STREAM,ABILITY_NONE,ABILITY_SAND_FORCE
SPECIES_HIPPOWDON,Hippowdon,108,112,118,68,72,47,TYPE_GROUND,TYPE_GROUND,ABILITY_SAND_STREAM,ABILITY_NONE,ABILITY_SAND_FORCE
SPECIES_HITMONCHAN,Hitmonchan,50,105,79,35,110,76,TYPE_FIGHTING,TYPE_FIGHTING,ABILITY_KEEN_EYE,ABILITY_IRON_FIST,ABILITY_INNER_FOCUS
SPECIES_HITMONLEE,Hitmonlee,50,120,53,35,110,87,TYPE_FIGHTING,TYPE_FIGHTING,ABILITY_LIMBER,ABILITY_RECKLESS,ABILITY_UNBURDEN
SPECIES_HITMONTOP,Hitmontop,50,95,95,35,110,70,TYPE_FIGHTING,TYPE_FIGHTING,ABILITY_INTIMIDATE,ABILITY_TECHNICIAN,ABILITY_STEADFAST
SPECIES_HONCHKROW,Honchkrow,100,125,52,105,52,71,TYPE_DARK,TYPE_FLYING,ABILITY_INSOMNIA,ABILITY_SUPER_LUCK,ABILITY_MOXIE
SPECIES_HONEDGE,Honedge,45,80,100,35,37,28,TYPE_STEEL,TYPE_GHOST,ABILITY_NO_GUARD,ABILITY_NONE,ABILITY_NONE
SPECIES_HOOPA_CONFINED,Hoopa,80,110,60,150,130,70,TYPE_PSYCHIC,TYPE_GHOST,ABILITY_MAGICIAN,ABILITY_NONE,ABILITY_NONE
SPECIES_HOOPA_UNBOUND,Hoopa,80,160,60,170,130,80,TYPE_PSYCHIC,TYPE_DARK,ABILITY_MAGICIAN,ABILITY_NONE,ABILITY_NONE
SPECIES_HOOTHOOT,Hoothoot,60,30,30,36,56,50,TYPE_NORMAL,TYPE_FLYING,ABILITY_INSOMNIA,ABILITY_KEEN_EYE,ABILITY_TINTED_LENS
SPECIES_HOPPIP,Hoppip,35,35,40,35,55,50,TYPE_GRASS,TYPE_FLYING,ABILITY_CHLOROPHYLL,ABILITY_LEAF_GUARD,ABILITY_INFILTRATOR
SPECIES_HORSEA,Horsea,30,40,70,70,25,60,TYPE_WATER,TYPE_WATER,ABILITY_SWIFT_SWIM,ABILITY_SNIPER,ABILITY_DAMP
SPECIES_HOUNDOOM,Houndoom,75,90,50,110,80,95,TYPE_DARK,TYPE_FIRE,ABILITY_EARLY_BIRD,ABILITY_FLASH_FIRE,ABILITY_UNNERVE
SPECIES_HOUNDOOM_MEGA,Houndoom,75,90,90,140,90,115,TYPE_DARK,TYPE_FIRE,ABILITY_SOLAR_POWER,ABILITY_SOLAR_POWER,ABILITY_SOLAR_POWER
SPECIES_HOUNDOUR,Houndour,45,60,30,80,50,65,TYPE_DARK,TYPE_FIRE,ABILITY_EARLY_BIRD,ABILITY_FLASH_FIRE,ABILITY_UNNERVE
SPECIES_HOUNDSTONE,Houndstone,72,101,100,50,97,68,TYPE_GHOST,TYPE_GHOST,ABILITY_SAND_RUSH,ABILITY_NONE,ABILITY_FLUFFY
SPECIES_HO_OH,Ho-Oh,106,130,90,110,154,90,TYPE_FIRE,TYPE_FLYING,ABILITY_PRESSURE,ABILITY_NONE,ABILITY_REGENERATOR
SPECIES_HUNTAIL,Huntail,55,104,105,94,75,52,TYPE_WATER,TYPE_WATER,ABILITY_SWIFT_SWIM,ABILITY_NONE,ABILITY_WATER_VEIL
SPECIES_HYDRAPPLE,Hydrapple,106,80,110,120,80,44,TYPE_GRASS,TYPE_DRAGON,ABILITY_SUPERSWEET_SYRUP,ABILITY_REGENERATOR,ABILITY_STICKY_HOLD
SPECIES_HYDREIGON,Hydreigon,92,105,90,125,90,98,TYPE_DARK,TYPE_DRAGON,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_HYPNO,Hypno,85,73,70,73,115,67,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_INSOMNIA,ABILITY_FOREWARN,ABILITY_INNER_FOCUS
SPECIES_IGGLYBUFF,Igglybuff,90,30,15,40,20,15,TYPE_NORMAL,TYPE_FAIRY,ABILITY_CUTE_CHARM,ABILITY_COMPETITIVE,ABILITY_FRIEND_GUARD
SPECIES_ILLUMISE,Illumise,65,47,75,73,85,85,TYPE_BUG,TYPE_BUG,ABILITY_OBLIVIOUS,ABILITY_TINTED_LENS,ABILITY_PRANKSTER
SPECIES_IMPIDIMP,Impidimp,45,45,30,55,40,50,TYPE_DARK,TYPE_FAIRY,ABILITY_PRANKSTER,ABILITY_FRISK,ABILITY_PICKPOCKET
SPECIES_INCINEROAR,Incineroar,95,115,90,80,90,60,TYPE_FIRE,TYPE_DARK,ABILITY_BLAZE,ABILITY_NONE,ABILITY_INTIMIDATE
SPECIES_INDEEDEE_FEMALE,Indeedee,70,55,65,95,105,85,TYPE_PSYCHIC,TYPE_NORMAL,ABILITY_OWN_TEMPO,ABILITY_SYNCHRONIZE,ABILITY_PSYCHIC_SURGE
SPECIES_INDEEDEE_MALE,Indeedee,60,65,55,105,95,95,TYPE_PSYCHIC,TYPE_NORMAL,ABILITY_INNER_FOCUS,ABILITY_SYNCHRONIZE,ABILITY_PSYCHIC_SURGE
SPECIES_INFERNAPE,Infernape,76,104,71,104,71,108,TYPE_FIRE,TYPE_FIGHTING,ABILITY_BLAZE,ABILITY_NONE,ABILITY_IRON_FIST
SPECIES_INKAY,Inkay,53,54,53,37,46,45,TYPE_DARK,TYPE_PSYCHIC,ABILITY_CONTRARY,ABILITY_SUCTION_CUPS,ABILITY_INFILTRATOR
SPECIES_INTELEON,Inteleon,70,85,65,125,65,120,TYPE_WATER,TYPE_WATER,ABILITY_TORRENT,ABILITY_NONE,ABILITY_SNIPER
SPECIES_INTELEON_GIGANTAMAX,Inteleon,70,85,65,125,65,120,TYPE_WATER,TYPE_WATER,ABILITY_TORRENT,ABILITY_NONE,ABILITY_SNIPER
SPECIES_IRON_BOULDER,IronBouldr,90,120,80,68,108,124,TYPE_ROCK,TYPE_PSYCHIC,ABILITY_QUARK_DRIVE,ABILITY_NONE,ABILITY_NONE
SPECIES_IRON_BUNDLE,IronBundle,56,80,114,124,60,136,TYPE_ICE,TYPE_WATER,ABILITY_QUARK_DRIVE,ABILITY_NONE,ABILITY_NONE
SPECIES_IRON_CROWN,Iron Crown,90,72,100,122,108,98,TYPE_STEEL,TYPE_PSYCHIC,ABILITY_QUARK_DRIVE,ABILITY_NONE,ABILITY_NONE
SPECIES_IRON_HANDS,Iron Hands,154,140,108,50,68,50,TYPE_FIGHTING,TYPE_ELECTRIC,ABILITY_QUARK_DRIVE,ABILITY_NONE,ABILITY_NONE
SPECIES_IRON_JUGULIS,IronJuguls,94,80,86,122,80,108,TYPE_DARK,TYPE_FLYING,ABILITY_QUARK_DRIVE,ABILITY_NONE,ABILITY_NONE
SPECIES_IRON_LEAVES,IronLeaves,90,130,88,70,108,104,TYPE_GRASS,TYPE_PSYCHIC,ABILITY_QUARK_DRIVE,ABILITY_NONE,ABILITY_NONE
SPECIES_IRON_MOTH,Iron Moth,80,70,60,140,110,110,TYPE_FIRE,TYPE_POISON,ABILITY_QUARK_DRIVE,ABILITY_NONE,ABILITY_NONE
SPECIES_IRON_THORNS,IronThorns,100,134,110,70,84,72,TYPE_ROCK,TYPE_ELECTRIC,ABILITY_QUARK_DRIVE,ABILITY_NONE,ABILITY_NONE
